timestamp,co2,temperature,humidity,pressure
2020-02-28 20:53:11,0,25.33,27.84,100332
2020-02-28 20:53:41,648,0,0,0
2020-02-28 20:54:12,0,25.32,27.86,100329
2020-02-28 20:54:41,645,0,0,0
2020-02-28 20:55:12,0,25.32,27.86,100329
2020-02-28 20:55:41,645,0,0,0
2020-02-28 20:56:13,0,25.32,27.85,100334
2020-02-28 20:56:41,644,0,0,0
2020-02-28 20:57:14,0,25.33,27.85,100334
2020-02-28 20:57:41,644,0,0,0
2020-02-28 20:58:16,0,25.33,27.86,100339
2020-02-28 20:58:42,641,0,0,0
2020-02-28 20:59:17,0,25.33,27.86,100342
2020-02-28 20:59:42,638,0,0,0
2020-02-28 21:00:18,0,25.32,27.85,100339
2020-02-28 21:00:42,638,0,0,0
2020-02-28 21:01:19,0,25.32,27.84,100345
2020-02-28 21:01:42,639,0,0,0
2020-02-28 21:02:20,0,25.32,27.84,100342
2020-02-28 21:02:42,639,0,0,0
2020-02-28 21:03:21,0,25.32,27.85,100342
2020-02-28 21:03:42,639,0,0,0
2020-02-28 21:04:22,0,25.32,27.85,100337
2020-02-28 21:04:42,641,0,0,0
2020-02-28 21:05:23,0,25.32,27.85,100337
2020-02-28 21:05:42,641,0,0,0
2020-02-28 21:06:24,0,25.32,27.86,100336
2020-02-28 21:06:42,641,0,0,0
2020-02-28 21:07:25,0,25.32,27.84,100338
2020-02-28 21:07:42,639,0,0,0
2020-02-28 21:08:25,0,25.31,27.83,100332
2020-02-28 21:08:42,635,0,0,0
2020-02-28 21:09:26,0,25.32,27.83,100335
2020-02-28 21:09:42,634,0,0,0
2020-02-28 21:10:27,0,25.31,27.83,100335
2020-02-28 21:10:42,634,0,0,0
2020-02-28 21:11:29,0,25.31,27.83,100335
2020-02-28 21:12:30,0,25.31,27.84,100335
2020-02-28 21:12:43,634,0,0,0
2020-02-28 21:13:31,0,25.31,27.83,100335
2020-02-28 21:13:43,634,0,0,0
2020-02-28 21:14:32,0,25.3,27.83,100337
2020-02-28 21:14:42,636,0,0,0
2020-02-28 21:15:33,0,25.31,27.83,100337
2020-02-28 21:15:42,637,0,0,0
2020-02-28 21:16:34,0,25.3,27.83,100337
2020-02-28 21:16:42,637,0,0,0
2020-02-28 21:17:35,0,25.31,27.81,100337
2020-02-28 21:17:42,637,0,0,0
2020-02-28 21:18:36,0,25.31,27.8,100337
2020-02-28 21:18:42,636,0,0,0
2020-02-28 21:19:37,0,25.31,27.8,100337
2020-02-28 21:20:38,0,25.31,27.8,100334
2020-02-28 21:20:42,634,0,0,0
2020-02-28 21:21:38,0,25.3,27.78,100334
